Drug1,Drug2,cell,drug1_db,drug2_db,synergy
VINORELBINE,BORTEZOMIB,LOVO,DB00361,DB00188,-2.567892115
VINORELBINE,BORTEZOMIB,MDAMB436,DB00361,DB00188,-3.679128732
VINORELBINE,BORTEZOMIB,NCIH1650,DB00361,DB00188,-28.18792891
VINORELBINE,BORTEZOMIB,NCIH2122,DB00361,DB00188,-57.52759998
VINORELBINE,BORTEZOMIB,NCIH23,DB00361,DB00188,-257.759711
VINORELBINE,BORTEZOMIB,NCIH460,DB00361,DB00188,-19.99638989
VINORELBINE,BORTEZOMIB,NCIH520,DB00361,DB00188,-35.36046364
VINORELBINE,BORTEZOMIB,OV90,DB00361,DB00188,4.999562104
VINORELBINE,BORTEZOMIB,RKO,DB00361,DB00188,-19.38519443
VINORELBINE,BORTEZOMIB,RPMI7951,DB00361,DB00188,-19.90547782
VINORELBINE,BORTEZOMIB,SKMEL30,DB00361,DB00188,-4.440245489
VINORELBINE,BORTEZOMIB,SKMES1,DB00361,DB00188,-24.46352917
VINORELBINE,BORTEZOMIB,SKOV3,DB00361,DB00188,-22.2226484
VINORELBINE,BORTEZOMIB,SW620,DB00361,DB00188,1.755604174
VINORELBINE,BORTEZOMIB,SW837,DB00361,DB00188,-24.5002518
VINORELBINE,BORTEZOMIB,T47D,DB00361,DB00188,-35.92059286
VINORELBINE,BORTEZOMIB,UACC62,DB00361,DB00188,-25.41493952
VINORELBINE,BORTEZOMIB,VCAP,DB00361,DB00188,-38.01516994
VINORELBINE,BORTEZOMIB,ZR751,DB00361,DB00188,-36.74445526
VINORELBINE,DASATINIB,A2058,DB00361,DB01254,0.844420989
VINORELBINE,DASATINIB,A2780,DB00361,DB01254,40.08347788
VINORELBINE,DASATINIB,A375,DB00361,DB01254,32.24296154
VINORELBINE,DASATINIB,CAOV3,DB00361,DB01254,-14.9173314
VINORELBINE,DASATINIB,DLD1,DB00361,DB01254,19.78442411
VINORELBINE,DASATINIB,ES2,DB00361,DB01254,19.54889237
VINORELBINE,DASATINIB,HCT116,DB00361,DB01254,-23.81764076
VINORELBINE,DASATINIB,HT144,DB00361,DB01254,-35.84801821
VINORELBINE,DASATINIB,HT29,DB00361,DB01254,-1.339533577
VINORELBINE,DASATINIB,KPL1,DB00361,DB01254,21.99230904
VINORELBINE,DASATINIB,LOVO,DB00361,DB01254,53.84310556
VINORELBINE,DASATINIB,MDAMB436,DB00361,DB01254,16.20558377
VINORELBINE,DASATINIB,NCIH1650,DB00361,DB01254,47.46346021
VINORELBINE,DASATINIB,NCIH2122,DB00361,DB01254,-50.14297404
VINORELBINE,DASATINIB,NCIH23,DB00361,DB01254,4.440150966
VINORELBINE,DASATINIB,NCIH460,DB00361,DB01254,30.91293171
VINORELBINE,DASATINIB,NCIH520,DB00361,DB01254,43.75611313
VINORELBINE,DASATINIB,OV90,DB00361,DB01254,53.73242187
VINORELBINE,DASATINIB,RKO,DB00361,DB01254,7.41464698
VINORELBINE,DASATINIB,RPMI7951,DB00361,DB01254,10.28224841
VINORELBINE,DASATINIB,SKMEL30,DB00361,DB01254,-14.38894625
VINORELBINE,DASATINIB,SKMES1,DB00361,DB01254,10.21662274
VINORELBINE,DASATINIB,SKOV3,DB00361,DB01254,25.0526887
VINORELBINE,DASATINIB,SW620,DB00361,DB01254,31.29388992
VINORELBINE,DASATINIB,SW837,DB00361,DB01254,20.89142917
VINORELBINE,DASATINIB,T47D,DB00361,DB01254,45.21935482
VINORELBINE,DASATINIB,UACC62,DB00361,DB01254,-15.86528262
VINORELBINE,DASATINIB,VCAP,DB00361,DB01254,-10.3994299
VINORELBINE,DASATINIB,ZR751,DB00361,DB01254,-15.54601539
VINORELBINE,ERLOTINIB,A2058,DB00361,DB00530,-13.18998542
VINORELBINE,ERLOTINIB,A2780,DB00361,DB00530,-7.818341321
VINORELBINE,ERLOTINIB,A375,DB00361,DB00530,52.30453418
VINORELBINE,ERLOTINIB,CAOV3,DB00361,DB00530,-23.50326318
VINORELBINE,ERLOTINIB,DLD1,DB00361,DB00530,42.25150563
VINORELBINE,ERLOTINIB,ES2,DB00361,DB00530,29.70881742
VINORELBINE,ERLOTINIB,HCT116,DB00361,DB00530,4.6933826
VINORELBINE,ERLOTINIB,HT144,DB00361,DB00530,23.93883862
VINORELBINE,ERLOTINIB,HT29,DB00361,DB00530,-13.10761589
VINORELBINE,ERLOTINIB,KPL1,DB00361,DB00530,-3.243215721
VINORELBINE,ERLOTINIB,LOVO,DB00361,DB00530,34.26409169
VINORELBINE,ERLOTINIB,MDAMB436,DB00361,DB00530,17.04938826
VINORELBINE,ERLOTINIB,NCIH1650,DB00361,DB00530,12.75659125
VINORELBINE,ERLOTINIB,NCIH2122,DB00361,DB00530,-4.85388605
VINORELBINE,ERLOTINIB,NCIH23,DB00361,DB00530,5.792306842
VINORELBINE,ERLOTINIB,NCIH460,DB00361,DB00530,34.54849981
VINORELBINE,ERLOTINIB,NCIH520,DB00361,DB00530,5.077460321
VINORELBINE,ERLOTINIB,OV90,DB00361,DB00530,52.54043322
VINORELBINE,ERLOTINIB,RKO,DB00361,DB00530,13.45139149
VINORELBINE,ERLOTINIB,RPMI7951,DB00361,DB00530,-11.82033785
VINORELBINE,ERLOTINIB,SKMEL30,DB00361,DB00530,23.04192946
VINORELBINE,ERLOTINIB,SKMES1,DB00361,DB00530,37.35065015
VINORELBINE,ERLOTINIB,SKOV3,DB00361,DB00530,34.85126701
VINORELBINE,ERLOTINIB,SW620,DB00361,DB00530,0.19005516
VINORELBINE,ERLOTINIB,SW837,DB00361,DB00530,37.38803088
VINORELBINE,ERLOTINIB,T47D,DB00361,DB00530,-12.29831992
VINORELBINE,ERLOTINIB,UACC62,DB00361,DB00530,33.63713202
VINORELBINE,ERLOTINIB,VCAP,DB00361,DB00530,17.37129323
VINORELBINE,ERLOTINIB,ZR751,DB00361,DB00530,31.46014941
VINORELBINE,GELDANAMYCIN,A2058,DB00361,DB02424,-8.566032555
VINORELBINE,GELDANAMYCIN,A2780,DB00361,DB02424,-21.02989869
VINORELBINE,GELDANAMYCIN,A375,DB00361,DB02424,35.97263906
VINORELBINE,GELDANAMYCIN,CAOV3,DB00361,DB02424,-30.3852445
VINORELBINE,GELDANAMYCIN,DLD1,DB00361,DB02424,-21.19016355
VINORELBINE,GELDANAMYCIN,ES2,DB00361,DB02424,-1.262762216
VINORELBINE,GELDANAMYCIN,HCT116,DB00361,DB02424,-12.53972622
VINORELBINE,GELDANAMYCIN,HT144,DB00361,DB02424,2.029179621
VINORELBINE,GELDANAMYCIN,HT29,DB00361,DB02424,-27.8607575
VINORELBINE,GELDANAMYCIN,KPL1,DB00361,DB02424,-11.34986421
VINORELBINE,GELDANAMYCIN,LOVO,DB00361,DB02424,-15.41936663
VINORELBINE,GELDANAMYCIN,MDAMB436,DB00361,DB02424,7.208111167
VINORELBINE,GELDANAMYCIN,NCIH1650,DB00361,DB02424,-12.12292657
VINORELBINE,GELDANAMYCIN,NCIH2122,DB00361,DB02424,-37.22831577
VINORELBINE,GELDANAMYCIN,NCIH23,DB00361,DB02424,-277.8941379
VINORELBINE,GELDANAMYCIN,NCIH460,DB00361,DB02424,-10.50222311
VINORELBINE,GELDANAMYCIN,NCIH520,DB00361,DB02424,-18.72141057
VINORELBINE,GELDANAMYCIN,OV90,DB00361,DB02424,19.10743192
VINORELBINE,GELDANAMYCIN,RKO,DB00361,DB02424,-9.15232124
VINORELBINE,GELDANAMYCIN,RPMI7951,DB00361,DB02424,-5.7887341
VINORELBINE,GELDANAMYCIN,SKMEL30,DB00361,DB02424,4.735041522
VINORELBINE,GELDANAMYCIN,SKMES1,DB00361,DB02424,-6.63249399
VINORELBINE,GELDANAMYCIN,SKOV3,DB00361,DB02424,-17.37401835
VINORELBINE,GELDANAMYCIN,SW620,DB00361,DB02424,-13.20939451
VINORELBINE,GELDANAMYCIN,SW837,DB00361,DB02424,-17.55487522
VINORELBINE,GELDANAMYCIN,T47D,DB00361,DB02424,-37.58848261
VINORELBINE,GELDANAMYCIN,UACC62,DB00361,DB02424,-5.121442804
VINORELBINE,GELDANAMYCIN,VCAP,DB00361,DB02424,-45.238919
VINORELBINE,GELDANAMYCIN,ZR751,DB00361,DB02424,-13.43801841
VINORELBINE,LAPATINIB,A2058,DB00361,DB01259,-16.50783592
VINORELBINE,LAPATINIB,A2780,DB00361,DB01259,-9.752950617
VINORELBINE,LAPATINIB,A375,DB00361,DB01259,55.47446162
VINORELBINE,LAPATINIB,CAOV3,DB00361,DB01259,-20.90626385
VINORELBINE,LAPATINIB,DLD1,DB00361,DB01259,38.46555703
VINORELBINE,LAPATINIB,ES2,DB00361,DB01259,45.95639602
VINORELBINE,LAPATINIB,HCT116,DB00361,DB01259,-14.41182799
VINORELBINE,LAPATINIB,HT144,DB00361,DB01259,18.96848535
VINORELBINE,LAPATINIB,HT29,DB00361,DB01259,-25.90104775
VINORELBINE,LAPATINIB,KPL1,DB00361,DB01259,-4.802306101
VINORELBINE,LAPATINIB,LOVO,DB00361,DB01259,44.24021216
VINORELBINE,LAPATINIB,MDAMB436,DB00361,DB01259,3.168865985
VINORELBINE,LAPATINIB,NCIH1650,DB00361,DB01259,6.745611419
VINORELBINE,LAPATINIB,NCIH2122,DB00361,DB01259,-23.24493042
VINORELBINE,LAPATINIB,NCIH23,DB00361,DB01259,0.58205272
VINORELBINE,LAPATINIB,NCIH460,DB00361,DB01259,42.47381611
VINORELBINE,LAPATINIB,NCIH520,DB00361,DB01259,-12.12266334
VINORELBINE,LAPATINIB,OV90,DB00361,DB01259,36.20680413
VINORELBINE,LAPATINIB,RKO,DB00361,DB01259,-5.780504933
VINORELBINE,LAPATINIB,RPMI7951,DB00361,DB01259,-7.741392683
VINORELBINE,LAPATINIB,SKMEL30,DB00361,DB01259,12.10045819
VINORELBINE,LAPATINIB,SKMES1,DB00361,DB01259,38.5294507
VINORELBINE,LAPATINIB,SKOV3,DB00361,DB01259,18.00417452
VINORELBINE,LAPATINIB,SW620,DB00361,DB01259,-0.100550932
VINORELBINE,LAPATINIB,SW837,DB00361,DB01259,20.92043564
VINORELBINE,LAPATINIB,T47D,DB00361,DB01259,6.159652691
VINORELBINE,LAPATINIB,UACC62,DB00361,DB01259,-13.51336409
VINORELBINE,LAPATINIB,VCAP,DB00361,DB01259,-18.13521888
VINORELBINE,LAPATINIB,ZR751,DB00361,DB01259,8.80080719
VINORELBINE,SORAFENIB,A2058,DB00361,DB00398,-11.62252891
VINORELBINE,SORAFENIB,A2780,DB00361,DB00398,-7.150894151
VINORELBINE,SORAFENIB,A375,DB00361,DB00398,13.16403523
VINORELBINE,SORAFENIB,CAOV3,DB00361,DB00398,-22.98306964
VINORELBINE,SORAFENIB,DLD1,DB00361,DB00398,15.31402059
VINORELBINE,SORAFENIB,ES2,DB00361,DB00398,5.489928633
VINORELBINE,SORAFENIB,HCT116,DB00361,DB00398,-2.795269809
VINORELBINE,SORAFENIB,HT144,DB00361,DB00398,6.383515012
VINORELBINE,SORAFENIB,HT29,DB00361,DB00398,-15.19965939
VINORELBINE,SORAFENIB,KPL1,DB00361,DB00398,1.91512409
VINORELBINE,SORAFENIB,LOVO,DB00361,DB00398,-5.44181107
VINORELBINE,SORAFENIB,MDAMB436,DB00361,DB00398,-16.43867393
VINORELBINE,SORAFENIB,NCIH1650,DB00361,DB00398,-5.412664532
VINORELBINE,SORAFENIB,NCIH2122,DB00361,DB00398,-20.42331708
VINORELBINE,SORAFENIB,NCIH23,DB00361,DB00398,-9.276550055
VINORELBINE,SORAFENIB,NCIH460,DB00361,DB00398,6.050213418
VINORELBINE,SORAFENIB,NCIH520,DB00361,DB00398,-2.362092146
VINORELBINE,SORAFENIB,OV90,DB00361,DB00398,19.76689982
VINORELBINE,SORAFENIB,RKO,DB00361,DB00398,-2.716414762
VINORELBINE,SORAFENIB,RPMI7951,DB00361,DB00398,-20.71270282
VINORELBINE,SORAFENIB,SKMEL30,DB00361,DB00398,5.962699443
VINORELBINE,SORAFENIB,SKMES1,DB00361,DB00398,0.592388836
VINORELBINE,SORAFENIB,SKOV3,DB00361,DB00398,4.90752697
VINORELBINE,SORAFENIB,SW620,DB00361,DB00398,0.509333164
VINORELBINE,SORAFENIB,SW837,DB00361,DB00398,-0.729852312
VINORELBINE,SORAFENIB,T47D,DB00361,DB00398,-5.832759401
VINORELBINE,SORAFENIB,UACC62,DB00361,DB00398,-37.32485392
VINORELBINE,SORAFENIB,VCAP,DB00361,DB00398,-21.14018405
VINORELBINE,SORAFENIB,ZR751,DB00361,DB00398,-20.51243426
VINORELBINE,SUNITINIB,A2058,DB00361,DB01268,-13.16174107
VINORELBINE,SUNITINIB,A2780,DB00361,DB01268,-4.034886991
VINORELBINE,SUNITINIB,A375,DB00361,DB01268,11.05817772
VINORELBINE,SUNITINIB,CAOV3,DB00361,DB01268,-15.57139808
VINORELBINE,SUNITINIB,DLD1,DB00361,DB01268,15.29994779
VINORELBINE,SUNITINIB,ES2,DB00361,DB01268,8.892854504
VINORELBINE,SUNITINIB,HCT116,DB00361,DB01268,0.68612421
VINORELBINE,SUNITINIB,HT144,DB00361,DB01268,9.677691195
VINORELBINE,SUNITINIB,HT29,DB00361,DB01268,-20.32413561
VINORELBINE,SUNITINIB,KPL1,DB00361,DB01268,11.34124329
VINORELBINE,SUNITINIB,LOVO,DB00361,DB01268,2.604715446
VINORELBINE,SUNITINIB,MDAMB436,DB00361,DB01268,-3.484604919
VINORELBINE,SUNITINIB,NCIH1650,DB00361,DB01268,0.677630105
VINORELBINE,SUNITINIB,NCIH2122,DB00361,DB01268,-14.95378332
VINORELBINE,SUNITINIB,NCIH23,DB00361,DB01268,-6.657451472
VINORELBINE,SUNITINIB,NCIH460,DB00361,DB01268,6.714770817
VINORELBINE,SUNITINIB,NCIH520,DB00361,DB01268,4.204164423
VINORELBINE,SUNITINIB,OV90,DB00361,DB01268,13.69762087
VINORELBINE,SUNITINIB,RKO,DB00361,DB01268,-11.60615082
VINORELBINE,SUNITINIB,RPMI7951,DB00361,DB01268,-22.45454545
VINORELBINE,SUNITINIB,SKMEL30,DB00361,DB01268,4.69586309
VINORELBINE,SUNITINIB,SKMES1,DB00361,DB01268,2.820342646
VINORELBINE,SUNITINIB,SKOV3,DB00361,DB01268,1.514487645
VINORELBINE,SUNITINIB,SW620,DB00361,DB01268,13.81568826
VINORELBINE,SUNITINIB,SW837,DB00361,DB01268,-5.774803505
VINORELBINE,SUNITINIB,T47D,DB00361,DB01268,-14.37814881
VINORELBINE,SUNITINIB,UACC62,DB00361,DB01268,-10.71145822
VINORELBINE,SUNITINIB,VCAP,DB00361,DB01268,-16.79739198
VINORELBINE,SUNITINIB,ZR751,DB00361,DB01268,-11.84772549
VINORELBINE,ZOLINZA,A2058,DB00361,DB02546,-40.10431441
VINORELBINE,ZOLINZA,A2780,DB00361,DB02546,-27.52343257
VINORELBINE,ZOLINZA,A375,DB00361,DB02546,-27.31844798
VINORELBINE,ZOLINZA,CAOV3,DB00361,DB02546,-40.83691599
VINORELBINE,ZOLINZA,DLD1,DB00361,DB02546,1.29415141
VINORELBINE,ZOLINZA,ES2,DB00361,DB02546,5.583687945
VINORELBINE,ZOLINZA,HCT116,DB00361,DB02546,-25.70139462
VINORELBINE,ZOLINZA,HT144,DB00361,DB02546,-0.727033407
VINORELBINE,ZOLINZA,HT29,DB00361,DB02546,-3.096168513
VINORELBINE,ZOLINZA,KPL1,DB00361,DB02546,5.729054744
VINORELBINE,ZOLINZA,LOVO,DB00361,DB02546,3.330779236
VINORELBINE,ZOLINZA,MDAMB436,DB00361,DB02546,-8.024368861
VINORELBINE,ZOLINZA,NCIH1650,DB00361,DB02546,4.105154549
VINORELBINE,ZOLINZA,NCIH2122,DB00361,DB02546,-16.9331785
VINORELBINE,ZOLINZA,NCIH23,DB00361,DB02546,-40.53933726
VINORELBINE,ZOLINZA,NCIH460,DB00361,DB02546,-17.89887461
VINORELBINE,ZOLINZA,NCIH520,DB00361,DB02546,0.476062814
VINORELBINE,ZOLINZA,OV90,DB00361,DB02546,28.52452963
VINORELBINE,ZOLINZA,RKO,DB00361,DB02546,-15.49178939
VINORELBINE,ZOLINZA,RPMI7951,DB00361,DB02546,-12.14337574
VINORELBINE,ZOLINZA,SKMEL30,DB00361,DB02546,-17.32848254
VINORELBINE,ZOLINZA,SKMES1,DB00361,DB02546,5.465753947
VINORELBINE,ZOLINZA,SKOV3,DB00361,DB02546,22.74174616
VINORELBINE,ZOLINZA,SW620,DB00361,DB02546,-11.39460999
VINORELBINE,ZOLINZA,SW837,DB00361,DB02546,-3.088421311
VINORELBINE,ZOLINZA,T47D,DB00361,DB02546,-4.311401839
VINORELBINE,ZOLINZA,UACC62,DB00361,DB02546,-13.941095
VINORELBINE,ZOLINZA,VCAP,DB00361,DB02546,-14.693083
VINORELBINE,ZOLINZA,ZR751,DB00361,DB02546,-14.37442145
ZOLINZA,ABT-888,A2058,DB02546,DB07232,13.83826078
ZOLINZA,ABT-888,A2780,DB02546,DB07232,12.90869069
ZOLINZA,ABT-888,A375,DB02546,DB07232,1.160664774
ZOLINZA,ABT-888,CAOV3,DB02546,DB07232,20.09472977
ZOLINZA,ABT-888,DLD1,DB02546,DB07232,11.06433492
ZOLINZA,ABT-888,ES2,DB02546,DB07232,7.893266935
ZOLINZA,ABT-888,HCT116,DB02546,DB07232,2.814463898
ZOLINZA,ABT-888,HT144,DB02546,DB07232,5.706615777
ZOLINZA,ABT-888,HT29,DB02546,DB07232,9.098550914
ZOLINZA,ABT-888,KPL1,DB02546,DB07232,1.844802417
ZOLINZA,ABT-888,LOVO,DB02546,DB07232,1.601934317
ZOLINZA,ABT-888,MDAMB436,DB02546,DB07232,9.563319659
ZOLINZA,ABT-888,NCIH1650,DB02546,DB07232,-3.536353014
ZOLINZA,ABT-888,NCIH2122,DB02546,DB07232,13.0880262
ZOLINZA,ABT-888,NCIH23,DB02546,DB07232,1.384761141
ZOLINZA,ABT-888,NCIH460,DB02546,DB07232,-0.987659904
ZOLINZA,ABT-888,NCIH520,DB02546,DB07232,3.771629482
ZOLINZA,ABT-888,OV90,DB02546,DB07232,4.514863562
ZOLINZA,ABT-888,RKO,DB02546,DB07232,-0.819536397
ZOLINZA,ABT-888,RPMI7951,DB02546,DB07232,11.3748888
ZOLINZA,ABT-888,SKMEL30,DB02546,DB07232,-0.198842912
ZOLINZA,ABT-888,SKMES1,DB02546,DB07232,11.58948151
ZOLINZA,ABT-888,SKOV3,DB02546,DB07232,25.58852392
ZOLINZA,ABT-888,SW620,DB02546,DB07232,1.573624972
ZOLINZA,ABT-888,SW837,DB02546,DB07232,2.918783877
ZOLINZA,ABT-888,T47D,DB02546,DB07232,7.25090663
ZOLINZA,ABT-888,UACC62,DB02546,DB07232,8.136506422
ZOLINZA,ABT-888,VCAP,DB02546,DB07232,27.32757725
ZOLINZA,ABT-888,ZR751,DB02546,DB07232,1.71244427
ZOLINZA,BORTEZOMIB,A2058,DB02546,DB00188,7.830061831
ZOLINZA,BORTEZOMIB,A2780,DB02546,DB00188,-20.8774682
ZOLINZA,BORTEZOMIB,A375,DB02546,DB00188,6.131758098
ZOLINZA,BORTEZOMIB,CAOV3,DB02546,DB00188,-16.1556018
ZOLINZA,BORTEZOMIB,DLD1,DB02546,DB00188,7.746644788
ZOLINZA,BORTEZOMIB,ES2,DB02546,DB00188,4.183231201
ZOLINZA,BORTEZOMIB,HCT116,DB02546,DB00188,-3.824903086
ZOLINZA,BORTEZOMIB,HT144,DB02546,DB00188,4.11402289
ZOLINZA,BORTEZOMIB,HT29,DB02546,DB00188,-1.059995497
ZOLINZA,BORTEZOMIB,KPL1,DB02546,DB00188,4.859491618
ZOLINZA,BORTEZOMIB,LOVO,DB02546,DB00188,-0.472811029
ZOLINZA,BORTEZOMIB,MDAMB436,DB02546,DB00188,1.30344783
ZOLINZA,BORTEZOMIB,NCIH1650,DB02546,DB00188,-14.9686878
ZOLINZA,BORTEZOMIB,NCIH2122,DB02546,DB00188,6.177708677
ZOLINZA,BORTEZOMIB,NCIH23,DB02546,DB00188,-19.28257639
ZOLINZA,BORTEZOMIB,NCIH460,DB02546,DB00188,17.59064145
ZOLINZA,BORTEZOMIB,NCIH520,DB02546,DB00188,-18.64505918
ZOLINZA,BORTEZOMIB,OV90,DB02546,DB00188,4.948990965
ZOLINZA,BORTEZOMIB,RKO,DB02546,DB00188,13.5710496
ZOLINZA,BORTEZOMIB,RPMI7951,DB02546,DB00188,-1.188735
ZOLINZA,BORTEZOMIB,SKMEL30,DB02546,DB00188,-2.498125277
ZOLINZA,BORTEZOMIB,SKMES1,DB02546,DB00188,3.197576786
ZOLINZA,BORTEZOMIB,SKOV3,DB02546,DB00188,30.8835092
ZOLINZA,BORTEZOMIB,SW620,DB02546,DB00188,0.391651066
ZOLINZA,BORTEZOMIB,SW837,DB02546,DB00188,17.38090956
ZOLINZA,BORTEZOMIB,T47D,DB02546,DB00188,2.863953999
ZOLINZA,BORTEZOMIB,UACC62,DB02546,DB00188,-1.495836508
ZOLINZA,BORTEZOMIB,VCAP,DB02546,DB00188,18.00727343
ZOLINZA,BORTEZOMIB,ZR751,DB02546,DB00188,17.92058036
ZOLINZA,DASATINIB,A2058,DB02546,DB01254,48.60433162
ZOLINZA,DASATINIB,A2780,DB02546,DB01254,21.54568139
ZOLINZA,DASATINIB,A375,DB02546,DB01254,-11.30830162
ZOLINZA,DASATINIB,CAOV3,DB02546,DB01254,17.31135175
ZOLINZA,DASATINIB,DLD1,DB02546,DB01254,3.202765528
ZOLINZA,DASATINIB,ES2,DB02546,DB01254,20.54787611
ZOLINZA,DASATINIB,HCT116,DB02546,DB01254,1.914028342
ZOLINZA,DASATINIB,HT144,DB02546,DB01254,33.79447822
ZOLINZA,DASATINIB,HT29,DB02546,DB01254,4.388122197
ZOLINZA,DASATINIB,KPL1,DB02546,DB01254,20.38918996
ZOLINZA,DASATINIB,LOVO,DB02546,DB01254,12.48648607
ZOLINZA,DASATINIB,MDAMB436,DB02546,DB01254,6.952364503
ZOLINZA,DASATINIB,NCIH1650,DB02546,DB01254,30.89131084
ZOLINZA,DASATINIB,NCIH2122,DB02546,DB01254,-40.21973146
ZOLINZA,DASATINIB,NCIH23,DB02546,DB01254,-2.167924311
ZOLINZA,DASATINIB,NCIH460,DB02546,DB01254,15.42657195
ZOLINZA,DASATINIB,NCIH520,DB02546,DB01254,19.23541653
ZOLINZA,DASATINIB,OV90,DB02546,DB01254,8.03690044
ZOLINZA,DASATINIB,RKO,DB02546,DB01254,1.061039455
ZOLINZA,DASATINIB,RPMI7951,DB02546,DB01254,4.062050733
ZOLINZA,DASATINIB,SKMEL30,DB02546,DB01254,5.969783541
ZOLINZA,DASATINIB,SKMES1,DB02546,DB01254,-5.704437736
ZOLINZA,DASATINIB,SKOV3,DB02546,DB01254,-3.461029499
ZOLINZA,DASATINIB,SW620,DB02546,DB01254,18.39213721
ZOLINZA,DASATINIB,SW837,DB02546,DB01254,30.50129889
ZOLINZA,DASATINIB,T47D,DB02546,DB01254,11.80931182
ZOLINZA,DASATINIB,UACC62,DB02546,DB01254,21.55958887
ZOLINZA,DASATINIB,VCAP,DB02546,DB01254,24.08899164
ZOLINZA,DASATINIB,ZR751,DB02546,DB01254,3.778960024
ZOLINZA,ERLOTINIB,A2058,DB02546,DB00530,2.55007741
ZOLINZA,ERLOTINIB,A2780,DB02546,DB00530,9.934168928
ZOLINZA,ERLOTINIB,A375,DB02546,DB00530,12.56217495
ZOLINZA,ERLOTINIB,CAOV3,DB02546,DB00530,24.30742627
ZOLINZA,ERLOTINIB,DLD1,DB02546,DB00530,7.359617611
ZOLINZA,ERLOTINIB,ES2,DB02546,DB00530,21.62148211
ZOLINZA,ERLOTINIB,HCT116,DB02546,DB00530,-0.628600535
ZOLINZA,ERLOTINIB,HT144,DB02546,DB00530,12.38024411
ZOLINZA,ERLOTINIB,HT29,DB02546,DB00530,7.925565271
ZOLINZA,ERLOTINIB,KPL1,DB02546,DB00530,24.79061474
ZOLINZA,ERLOTINIB,LOVO,DB02546,DB00530,16.20687435
ZOLINZA,ERLOTINIB,MDAMB436,DB02546,DB00530,12.20064517
ZOLINZA,ERLOTINIB,NCIH1650,DB02546,DB00530,1.280903423
ZOLINZA,ERLOTINIB,NCIH2122,DB02546,DB00530,30.73178066
ZOLINZA,ERLOTINIB,NCIH23,DB02546,DB00530,-17.01664381
ZOLINZA,ERLOTINIB,NCIH460,DB02546,DB00530,0.206660553
ZOLINZA,ERLOTINIB,NCIH520,DB02546,DB00530,10.93668411
ZOLINZA,ERLOTINIB,OV90,DB02546,DB00530,12.96024681
ZOLINZA,ERLOTINIB,RKO,DB02546,DB00530,17.00860478
ZOLINZA,ERLOTINIB,RPMI7951,DB02546,DB00530,19.50666573
ZOLINZA,ERLOTINIB,SKMEL30,DB02546,DB00530,1.431984218
ZOLINZA,ERLOTINIB,SKMES1,DB02546,DB00530,22.03702347
ZOLINZA,ERLOTINIB,SKOV3,DB02546,DB00530,14.22749779
ZOLINZA,ERLOTINIB,SW620,DB02546,DB00530,-10.65550588
ZOLINZA,ERLOTINIB,SW837,DB02546,DB00530,37.62920783
ZOLINZA,ERLOTINIB,T47D,DB02546,DB00530,16.87793979
ZOLINZA,ERLOTINIB,UACC62,DB02546,DB00530,23.81318192
ZOLINZA,ERLOTINIB,VCAP,DB02546,DB00530,69.68689858
ZOLINZA,ERLOTINIB,ZR751,DB02546,DB00530,28.46627239
ZOLINZA,GELDANAMYCIN,A2058,DB02546,DB02424,-6.835504808
ZOLINZA,GELDANAMYCIN,A2780,DB02546,DB02424,-22.46508824
ZOLINZA,GELDANAMYCIN,A375,DB02546,DB02424,-33.85550091
ZOLINZA,GELDANAMYCIN,CAOV3,DB02546,DB02424,4.558863112
ZOLINZA,GELDANAMYCIN,DLD1,DB02546,DB02424,3.140346795
ZOLINZA,GELDANAMYCIN,ES2,DB02546,DB02424,6.191317045
ZOLINZA,GELDANAMYCIN,HCT116,DB02546,DB02424,-15.94115582
ZOLINZA,GELDANAMYCIN,HT144,DB02546,DB02424,-23.88728481
ZOLINZA,GELDANAMYCIN,HT29,DB02546,DB02424,-3.157043827
ZOLINZA,GELDANAMYCIN,KPL1,DB02546,DB02424,0.482233924
ZOLINZA,GELDANAMYCIN,LOVO,DB02546,DB02424,-7.712031573
ZOLINZA,GELDANAMYCIN,MDAMB436,DB02546,DB02424,16.03504454
ZOLINZA,GELDANAMYCIN,NCIH1650,DB02546,DB02424,-18.86420507
ZOLINZA,GELDANAMYCIN,NCIH2122,DB02546,DB02424,-14.34758418
ZOLINZA,GELDANAMYCIN,NCIH23,DB02546,DB02424,-47.95872443
ZOLINZA,GELDANAMYCIN,NCIH460,DB02546,DB02424,-43.28710749
ZOLINZA,GELDANAMYCIN,NCIH520,DB02546,DB02424,-13.992675
ZOLINZA,GELDANAMYCIN,OV90,DB02546,DB02424,-5.855379145
ZOLINZA,GELDANAMYCIN,RKO,DB02546,DB02424,-12.00373634
ZOLINZA,GELDANAMYCIN,RPMI7951,DB02546,DB02424,-18.77077469
ZOLINZA,GELDANAMYCIN,SKMEL30,DB02546,DB02424,-10.25733493
ZOLINZA,GELDANAMYCIN,SKMES1,DB02546,DB02424,-28.6774809
ZOLINZA,GELDANAMYCIN,SKOV3,DB02546,DB02424,-3.746093736
ZOLINZA,GELDANAMYCIN,SW620,DB02546,DB02424,-35.29735533
ZOLINZA,GELDANAMYCIN,SW837,DB02546,DB02424,-9.904677004
ZOLINZA,GELDANAMYCIN,T47D,DB02546,DB02424,-1.006320257
ZOLINZA,GELDANAMYCIN,UACC62,DB02546,DB02424,-31.26054794
ZOLINZA,GELDANAMYCIN,VCAP,DB02546,DB02424,24.71210503
